Name,Price,Stars,Score,Spoken Language,Reviews,Location,Floors,Rooms,Resturents,Sparkling clean,NewlyBuilt,ExcellentView,Check In 24/7,AirportTransfer,Front Desk,Valet Parking,Free WiFi In All Rooms,Swimming Pool,Bar,Coffee,DailyHousekeeping,Elevator,Hair Dryer,Golf,Kids club,Booked today,Real Guest Cleanlines Score,Real Guest Facilities Score,Real Guest Location Score,Real Guest Service Score,Real Guest Value for money Score
D's Corner & Guesthouse,30,1 star,"7.5
Very good
360 reviews","English, Thai",360 reviews,"132 Talang Road, Muang, Phuket Town, Phuket, Thailand, 83000",,,,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0,7.6,6.7,8.5,7.3,7.6
Baya Hotel by Shanaya,34,3 star,"7.4
Very good
234 reviews","English, Burmese, Russian, Thai, Turkish",234 reviews,"34/66 Prachanukroh Rd, Patong, Phuket, Thailand, 83150",6,52,1,False,False,False,True,True,True,False,True,True,True,True,True,False,False,False,False,0,7.4,6.4,7.6,8.1,7.2
Sun & Sea Nai Yang Phuket,JMI,0 star,"9.7
Exceptional
131 reviews","English, Dutch, German, Thai",131 reviews,"92/14 Soi Bangmalauw 2/3 M.5 Sakhu Thalang, Phuket, Naiyang Beach, Phuket, Thailand, 83110",,,,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0,9.9,9.5,9.2,9.7,9.9
Kata Noi Beach seaview 2Br,851,0 star,,"English, Chinese [Mandarin], French, Swedish, Thai",Clear all,"Kata, Phuket, Thailand",,,,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,False,False,False,False,False
The Thames Pool Access Resort (SHA Plus+),80,4 star,"8.2
Excellent
182 reviews","English, Thai",182 reviews,"77 Moo 8, Chalong, Phuket, Thailand, 83130",,,,False,False,False,True,True,True,False,True,True,False,False,True,False,False,True,False,0,8.8,8.3,7.7,8.5,8.4
"Harrys Restaurant, Bar & Hotel (SHA Plus+)",115,3 star,"7.8
Very good
81 reviews","English, Chinese [Mandarin], Danish, Filipino, Norwegian, Swedish, Thai",81 reviews,"Thaweewong, Patong, Phuket, Thailand, 83150",11,2001,220,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,0,7.6,6.8,9.1,8.1,7.6
Two-Bedroom Residence,"1,209",5 star,,"Dishes and dining utensils, Freezer, Kitchen basics (cookware, oils, condiments), Microwave, Refrigerator, Stove",Clear all,"Karon, Phuket, Thailand",,,,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0,False,False,False,False,False
Good Nice Hotel Patong,59,2 star,"8.2
Excellent
432 reviews","English, Burmese, Chinese [Cantonese], Chinese [Mandarin], French, German, Italian, Lao, Spanish, Thai",432 reviews,"162/63-67 Phunmuang A.Rd., Patong, Phuket, Thailand, 83150",1,2011,38,False,False,False,True,True,True,False,True,False,True,True,True,False,False,False,False,0,8.3,7.4,7.9,6.6,8.2
Innlux phuket,79,2.5 star,"8.1
Excellent
97 reviews","English, Thai",97 reviews,"prachasamakhee, Phuket Town, Phuket, Thailand, 83000",,,,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0,8.6,7.8,8.1,8.4,8.3
I Dee Hotel Patong,86,3 star,"7.5
Very good
63 reviews","English, Thai",63 reviews,"34/34-41, Prachanukroh Road, Patong, Kratu, Phuket, Thailand 83150, Patong, Phuket, Thailand, 83150",,,,False,False,False,False,False,True,True,True,True,False,True,True,False,False,True,False,0,6.9,6.9,7.5,7.8,7.0
Primego Boutique Hotel,79,3 star,"9.2
Exceptional
107 reviews","English, Thai",107 reviews,"Phuket Town, Phuket, Thailand",,,,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0,9.2,8.3,9.7,9.1,9.2
Уютные апартаменты в Laguna Skypark,195,0 star,"6.0
Good
2 reviews","English, Russian",2 reviews,"Bang Thao, Phuket, Thailand",,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,10.0,10.0,10.0,10.0,10.0
Monaburi Boutique Resort,140,3 star,"8.7
Excellent
182 reviews","English, German, Thai",182 reviews,"4/6 Moo 6 Viset Road A.Muang Phuket, Rawai, Phuket, Thailand, 83130",,,,True,False,False,True,True,True,True,True,True,False,False,True,False,False,True,False,0,9.2,7.7,7.6,8.3,8.9
Alleyhill Phuket - Private & Cozy Boutique,108,3 star,"9.5
Exceptional
397 reviews","English, Chinese [Mandarin], Thai",397 reviews,"5/16 Soi. Noppakhun, Talat Nuea, Mueang, Phuket , Phuket Town, Phuket, Thailand, 83000",,,,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0,9.7,9.5,9.3,9.7,9.9
Naiyang Boutique Resort,85,5 star,"8.2
Excellent
75 reviews","English, Thai",75 reviews,"ในยางบูติครีสอร์ท (Naiyang Boutique Resort), 112/1 Moo5, Tambol Sakoo, Ampler Thalang, Naiyang, Naiyang Beach, Phuket, Thailand, 83110",,,,False,False,False,False,True,False,False,True,False,True,True,True,False,False,True,False,0,8.8,7.8,8.8,8.0,7.8
Phuket Sunny Hostel,45,2 star,"8.7
Excellent
498 reviews","English, Chinese [Mandarin], Thai",498 reviews,"22-24 Dibuk Road,T.Talad Nuea, A.Muang, Phuket Town, Phuket, Thailand, 83000",,,,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,0,8.5,7.8,8.7,7.1,8.4
Marriott's Phuket Beach Club,968,4.5 star,"8.9
Excellent
257 reviews","English, Chinese [Mandarin], Filipino, French, German, Japanese, Spanish, Thai",257 reviews,"230, 232 Moo 3, Mai Khao Talang, Mai Khao, Phuket, Thailand, 83110",220,,2012,True,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,0,9.4,9.3,7.9,9.3,9.3
The Nice Patong Hotel,56,2.5 star,"8.3
Excellent
170 reviews","English, Burmese, Thai",170 reviews,"3/25-7 Sawadirak Road,, Patong, Phuket, Thailand, 83150",1,220,18,False,False,False,True,True,True,False,True,False,True,True,True,False,False,False,False,0,8.2,7.3,9.1,8.3,8.6
Ratana Apart-Hotel at Chalong,96,4 star,"7.6
Very good
489 reviews","English, Thai",489 reviews,"97/64 Wiset Rd., Chalong, Phuket, Thailand, 83130",1,2010,53,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,0,8.2,7.7,7.1,8.0,8.1
TWIN SEA (B01),332,5 star,"9.4
Exceptional
75 reviews","English, Thai",75 reviews,"Kamala, Phuket, Thailand",,,,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,9.0,8.5,8.8,8.5,9.3
Crystal Inn Phuket,66,2 star,"7.6
Very good
428 reviews","English, Thai",428 reviews,"2/1-10 Soi Surin, Montri Rd. Taladyai,, Phuket Town, Phuket, Thailand, 83000",54,,220,False,False,False,True,True,True,False,True,False,False,True,True,False,False,False,False,0,7.5,7.0,8.3,6.8,7.8
Kata Leaf Resort (SHA Extra Plus),57,2 star,"8.9
Excellent
38 reviews","English, French, Russian, Thai",38 reviews,"197 Street Khoktanod, Kata, Phuket, Thailand, 83100",,,,True,False,False,True,True,True,False,True,False,True,True,True,False,False,False,False,0,9.2,8.3,9.4,9.6,9.3
Big Buddha Hillside,JMI,3 star,"7.9
Very good
38 reviews","English, Thai",38 reviews,"16/19,Soi Yot Saneh 1 Chaofa west rd ,Chalong,Muang,Phuket, Chalong, Phuket, Thailand, 83130",0,0,4,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,0,8.3,7.8,7.1,7.9,7.8
Sea Cono Hotel (SHA Extra Plus),87,3 star,"8.3
Excellent
22 reviews","English, Thai",22 reviews,"Soi Sansabai, Patong, Phuket, Thailand, 83150",,,,False,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,0,8.2,7.6,9.0,8.6,8.6
Black Pantera Hostel,50,0 star,"9.5
Exceptional
13 reviews","English, Chinese [Mandarin], Italian, Spanish, Thai",13 reviews,"191/12, Rat U-Thit 200 Pee road,Tombon Patong, Aumphore Kathu, Phuket, Patong, Phuket, Thailand, 83150",,,,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,0,9.6,10.0,10.0,10.0,10.0
Peace Blue Naiharn Naturist Resort Phuket (SHA Plus+),382,3 star,"8.9
Excellent
51 reviews","English, Thai",51 reviews,"69/93 Baan Saiyuan, Soi Kokyang, Nai Harn Beach, Phuket, Thailand, 83130",3,22,1,True,False,False,True,True,True,False,True,False,True,True,True,False,False,False,False,0,9.6,8.7,8.4,9.4,8.2
U Sabai Living Hotel,65,3 star,"8.6
Excellent
1,164 reviews","English, Polish, Thai","1,164 reviews","74/24 Soi Banzaan, Nanai Rd., Patong, Phuket, Thailand, 83150",5,26,1,False,False,False,True,True,True,False,True,False,True,True,True,False,False,True,False,0,8.7,8.0,9.0,8.3,8.7
Park 38 Hotel (SHA Plus+),78,3.5 star,"8.6
Excellent
123 reviews","English, Thai",123 reviews,"38/3 Bangyai Road, T. Vichit , A.Muang, Phuket 83000, Phuket Town, Phuket, Thailand, 83000",,,,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,0,8.8,8.3,8.7,8.9,8.8
Baan Panwa Resort,71,3.5 star,"7.9
Very good
228 reviews","English, Chinese [Mandarin], Thai",228 reviews,"39/ 15 Moo. 6 Ao-yon Khaokhad Rd. T. wichit A. Muang, Panwa Cape, Phuket, Thailand, 83000",1,19,1,False,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,0,7.4,6.9,7.4,7.4,8.0
Bora Bora Villa Phuket,78,3.5 star,"9.2
Exceptional
2 reviews","English, Chinese [Mandarin], Thai",2 reviews,"7 Moo 5, Soi.Ta Eid, T.Chalong Muang Phuket, Chalong, Phuket, Thailand, 83130",,,,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,0,9.0,8.0,9.0,10.0,10.0
Number 4 Apartment,70,4.5 star,"8.9
Excellent
290 reviews","English, Thai",290 reviews,"Nai Harn Beach, Phuket, Thailand",,,,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,0,9.3,8.4,8.9,8.0,9.2
Natai House Hotel,60,2 star,"8.2
Excellent
147 reviews","English, Thai",147 reviews,"23/16 Moo 5, Kokkloi, Takuatung, Phang Nga, Khok Kloy, Phuket, Thailand, 82140",20,,,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,0,7.7,8.1,7.9,8.9,8.4
The Baycliff,155,3 star,"7.6
Very good
113 reviews","English, Thai",113 reviews,"324/73 Prabaramee Road, Kathu, Patong, Phuket, Thailand, 83150",,,,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,0,8.1,7.2,7.5,7.5,7.8
"The Deck Patong condo, quiet, fast wifi, cooking 1",126,5 star,"8.3
Excellent
61 reviews","Dishes and dining utensils, Kitchen basics (cookware, oils, condiments), Microwave, Refrigerator, Stove",61 reviews,"Patong, Phuket, Thailand",,,,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0,7.5,7.5,8.5,7.5,7.0
Golden Paradise Hotel (SHA Plus+),84,3.5 star,"8.6
Excellent
41 reviews","English, Thai",41 reviews,"Patuk Road, Karon, Phuket, Thailand, 83100",,,,True,False,False,True,True,True,False,True,False,True,True,True,False,False,False,False,0,9.5,8.3,7.6,9.5,8.2
The Park Surin Serviced Apartments,116,4 star,"8.3
Excellent
483 reviews","English, Thai",483 reviews,"128 Srisonthorn Road, Hat Surin Soi 8, Cherngtalay, Thalang, Surin, Phuket, Thailand, 83110",24,2009,220,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,0,8.6,8.3,8.2,8.9,8.5
Bukinn Hotel (SHA Extra Plus),90,2 star,"9.3
Exceptional
17 reviews","English, Thai",17 reviews,"73/182 Moo3 Kamala Beach Kathu Phuket, Kamala, Phuket, Thailand, 83150",,,,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,0,9.7,9.1,9.7,9.9,9.6
Royal Vista,65,3 star,"7.0
Very good
101 reviews","English, Thai",101 reviews,"35/22-23 Rat-U-Thid 200 Pee Road, Patong, katoo, phuket 83150, Patong, Phuket, Thailand, 83150",,,,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,0,6.6,6.6,7.7,6.8,7.9
Royal Vista,65,3 star,"7.0
Very good
101 reviews","English, Thai",101 reviews,"35/22-23 Rat-U-Thid 200 Pee Road, Patong, katoo, phuket 83150, Patong, Phuket, Thailand, 83150",,,,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,0,6.6,6.6,7.7,6.8,7.9
Ocean view Treasure Hotel,69,4 star,"7.0
Very good
171 reviews","English, Thai",171 reviews,"145 ถนน พิศิษฐ์กรณีย์, Patong, Phuket, Thailand, 83150",8,147,1,False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False,0,7.3,6.6,6.5,7.5,6.8
The Lake Chalong Resort (SHA Plus+),272,3.5 star,"9.0
Exceptional
117 reviews","English, Thai",117 reviews,"888/7 Moo 6, Soi Chaofa 14, Chalong, Muang, Phuket, Thailand., Chalong, Phuket, Thailand, 83130",1,220,19,True,False,False,True,False,True,True,True,True,True,True,True,False,False,True,False,0,9.2,8.7,8.0,9.3,9.2
Enrico Hostel Patong,JMI,2.5 star,"8.0
Excellent
74 reviews","English, Burmese, Chinese [Mandarin], German, Lao, Thai",74 reviews,"Rat-U-thit Song Roi Pee Road, Patong, Phuket, Thailand, 83150",220,,2018,False,False,False,True,True,True,False,True,False,True,True,True,False,False,False,False,0,7.8,7.4,8.4,7.9,8.2
Two Villas Holiday Phuket: Oxygen Bang Tao Beach (SHA Certified),276,4 star,"8.4
Excellent
867 reviews","English, Thai",867 reviews,"271 Moo 5, T.Choeng Talay, A. Talang, Bang Thao, Phuket, Thailand, 83110",2,220,18,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,0,9.0,8.4,6.8,8.9,8.9
OASIS Phuket Airport,45,0 star,"8.3
Excellent
306 reviews",English,306 reviews,"44/14 หมู่1 ตำบล สาคู อำเภอ ถลาง จังหวัด ภูเก็ต 83110, Phuket Airport, Phuket, Thailand, 83110",,,,False,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,0,8.2,7.9,8.3,8.1,9.3
Patong Mansion Hotel (SHA Certified),60,3 star,"8.7
Excellent
847 reviews","English, Burmese, French, Lao, Thai, Vietnamese",847 reviews,"29/1 soi prasertsub 1- Road Ratchapathanuson, Patong, Phuket, Thailand, 83150",8,29,1,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,False,0,8.8,8.5,7.9,8.8,9.2
TWIN SEA @ 10,327,5 star,"8.4
Excellent
10 reviews","Dishes and dining utensils, Refrigerator",10 reviews,"Kamala, Phuket, Thailand",,,,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0,9.3,9.7,7.7,8.3,8.3
The Passion Nest (SHA Plus+),76,2 star,"8.7
Excellent
354 reviews","English, Thai",354 reviews,"20/50 Soi Songkunutit East Chaofa Road, Chalong, Phuket, Thailand, 83000",,,,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,0,8.9,8.9,7.8,8.9,9.0
The Palms Residence (SHA Plus+),54,2 star,"7.8
Very good
652 reviews","English, Thai",652 reviews,"6/5 Moo 1,Tambol Kathu, Phuket Town, Phuket, Thailand, 83120",0,220,34,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,0,7.8,7.3,7.3,7.7,7.4
Near beach hostel,72,3 star,"8.3
Excellent
19 reviews","English, Thai",19 reviews,"29 Soi Cherngtalay14, Bang Thao, Phuket, Thailand, 83110",,,,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0,8.9,8.0,7.8,9.2,8.4
Le Tanjong House (SHA Plus+),63,2 star,"9.0
Exceptional
149 reviews","English, Chinese [Mandarin], Thai",149 reviews,"143/6 rat-u-thid Rd., Patong, Phuket, Thailand, 83150",,,,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,0,9.3,8.2,9.6,8.6,9.4
Centre point,65,3 star,"7.9
Very good
54 reviews","English, Burmese, Hindi, Nepali, Russian, Thai",54 reviews,"99/7 Rat Uthit Song Roi Pi Rd, Patong, Phuket, Thailand, 83150",,,,False,False,False,True,True,True,False,True,False,True,True,True,False,False,False,False,0,6.0,5.6,7.2,6.8,6.0
Green Mango Guesthouse.,JMI,2 star,"7.8
Very good
24 reviews","English, Burmese, Dutch, German, Italian, Thai",24 reviews,"143 soi nanai, Patong, Phuket, Thailand, 83150",,,,False,False,False,True,True,False,False,True,True,True,True,True,False,False,False,False,0,7.5,7.0,7.0,7.0,7.0
,JMI,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Pacific Club Resort,165,4 star,"8.8
Excellent
739 reviews","English, Thai",739 reviews,"16 Patak Soi 24 Road, Karon, Phuket, Thailand, 83100",8,33,1,True,False,False,True,False,True,False,True,False,True,True,True,False,False,True,False,0,9.0,8.7,7.4,8.9,9.1
Villa Kyoto,677,4.5 star,"8.6
Excellent
20 reviews","English, Italian, Thai",20 reviews,"Bang Thao, Phuket, Thailand",,,,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,0,8.6,8.4,8.1,8.7,9.4
,JMI,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Casa Del M Resort,74,4 star,"7.3
Very good
386 reviews","English, Filipino, Hindi, Thai",386 reviews,"14/8 Soi Prabaramee 3, Prabaramee Rd., Kathu, Patong, Phuket, Thailand, 83150",2,220,74,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,0,7.7,7.3,6.4,7.6,7.7
Na Siam Guesthouse,90,2 star,"8.6
Excellent
259 reviews","English, Burmese, Thai",259 reviews,"171 , Soon U-tis, Yaowarat Road, Tambon Talat Nuea, Muang Tel+6686696366, Phuket Town, Phuket, Thailand, 83000 Tel+6686696366",,,,False,False,False,True,False,True,False,True,False,True,True,True,False,False,False,False,0,8.6,8.0,9.2,8.3,8.7
Phuvaree Resort,79,4 star,"7.2
Very good
123 reviews","English, Thai",123 reviews,"20/45-49 Siriraj Road, Patong, Phuket, Thailand, 83150",1,220,80,False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False,0,7.3,6.8,6.7,6.9,6.9
D.J.House,44,2.5 star,"8.5
Excellent
8 reviews","English, Thai",8 reviews,"188/-10 Sai Kor Rd. ,Patong ,Kathu ,Phuket 83150, Patong, Phuket, Thailand, 83150",,,,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0,9.5,5.3,9.0,9.3,9.5
Loft Bonsai,290,4.5 star,"8.2
Excellent
11 reviews","English, Italian, Thai",11 reviews,"Bang Thao, Phuket, Thailand",,,,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,0,8.6,8.9,9.3,8.9,9.6
Kata Sea View Villas,JMI,5 star,"8.8
Excellent
271 reviews","English, Thai",271 reviews,"12, Soi 2, Patak Road, Kata Beach, Kata, Phuket, Thailand, 83100",5,2008,220,True,False,False,False,False,True,False,True,False,True,True,True,False,False,True,False,0,9.3,8.9,7.8,9.3,9.5
TJ Patong Hotel (SHA Plus+),35,3 star,"7.5
Very good
123 reviews","English, Thai",123 reviews,"157/2 Nanai Rd, Patong Beach Kathu, Patong, Phuket, Thailand, 83150",,,,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,0,7.7,7.1,7.6,7.5,8.0
Sound Gallery House (SHA Extra Plus),199,3 star,"9.2
Exceptional
56 reviews","English, Thai",56 reviews,"33 Wichit Songkhram Rd., Talad Neua, Meuang, Phuket 83000, Phuket Town, Phuket, Thailand, 83000",,,,True,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,0,9.7,9.0,9.6,9.8,9.6
Impress Resort,147,5 star,"9.0
Exceptional
47 reviews","English, Thai",47 reviews,"362/39 Moo 1, T.Thepkrasattri,, Thalang, Phuket, Thailand, 83110",,,,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,0,8.7,8.4,8.0,8.8,9.1
The Topaz Rsidence 1,59,4 star,"8.7
Excellent
22 reviews",Refrigerator,22 reviews,"Phuket Town, Phuket, Thailand",,,,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0,8.9,8.5,8.8,9.0,8.8
Lotus Bleu Resort & Restaurant (SHA Plus+),114,3 star,"8.6
Excellent
28 reviews","English, French, Norwegian, Swedish, Thai",28 reviews,"Soi Samakkee 1, Sai yuan Rd, Muang, Phuket, Nai Harn Beach, Phuket, Thailand, 83130",1,12,1,False,False,False,True,True,True,False,True,True,True,True,True,False,False,False,False,0,8.8,8.6,8.1,8.7,8.7
G1 Touch Blue Sky,84,4 star,"7.8
Very good
13 reviews","English, Arabic, Chinese [Mandarin], Russian, Thai",13 reviews,"11 moo 5 Bann Kamala Kathu Phuket 83150, Kamala, Phuket, Thailand, 83150",,,,False,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,0,8.8,8.3,7.5,8.5,8.3
Ongsa House,97,3 star,"8.1
Excellent
38 reviews","English, Thai",38 reviews,"97/1 Talang Cherngtalay Soi Cherngtalay 12, Bang Thao, Phuket, Thailand, 83110",,,,False,False,False,True,True,False,True,True,True,False,True,True,False,False,True,False,0,8.7,8.1,8.1,8.2,8.8
OneLoft Hotel (SHA Plus+),111,4 star,"8.6
Excellent
266 reviews","English, Thai",266 reviews,"21 Karon Road, Kata, Phuket, Thailand, 83100",1,220,32,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,0,8.7,8.1,8.8,9.0,8.3
Hill Myna Holiday Park & Cafe,98,3 star,"8.6
Excellent
46 reviews","English, Hindi, Malay, Thai",46 reviews,"15 หมู่ 5 Soi Bangtao 4/2, Hill Myna Holiday Park & Cafe, Bang Thao, Phuket, Thailand, 83110",,,,True,False,False,True,True,True,True,True,True,False,True,True,False,False,True,False,0,9.2,8.4,8.0,9.6,8.4
The Pavillon by The Pace Phuket Boutique Resort,JMI,3 star,"9.0
Exceptional
117 reviews","English, French, German, Russian, Thai",117 reviews,"88/17, Soi Saiyuan, Moo7, Rawai, Phuket District, Rawai Beach , Nai Harn Beach, Phuket, Thailand, 83130",2,10,0,True,False,False,False,True,False,True,True,False,True,True,True,False,False,False,False,0,9.7,9.3,8.0,8.7,9.7
Green Harbor Hotel & Service Apartment,76,3 star,"8.6
Excellent
86 reviews","English, Burmese, Spanish, Thai",86 reviews,"168/46-48 Soi Nanairuamjai 8, Phuangmuang Sai Gor Road, Patong, Phuket, Thailand, 83150",5,34,1,False,False,False,True,True,True,False,True,True,True,True,True,False,False,False,False,0,8.6,8.3,8.1,8.8,8.8
Bauman Ville,47,3 star,"8.8
Excellent
11 reviews","Free Wi-Fi in all rooms!, Internet, Wi-Fi in public areas",11 reviews,"158/8 Nanai Road , Patong, Phuket, Thailand, 83150",,,,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,0,8.6,8.4,8.6,9.2,9.4
The Green Mansion,52,2 star,"7.6
Very good
105 reviews","English, Thai",105 reviews,"78/7 Soi Wattana clinic, Thaweewong Road, T.Patong. A.Kathu ,Phuket 83150, Patong, Phuket, Thailand, 83150",,,,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0,7.9,6.6,8.8,7.9,7.9
Baan Mai Khao,309,4.5 star,"8.7
Excellent
68 reviews","English, Thai",68 reviews,"Mai Khao, Phuket, Thailand",,,,False,False,False,False,True,True,True,True,True,False,False,True,False,False,True,False,0,8.9,8.8,8.6,9.0,8.4
The cozy private pool villa,398,0 star,"7.6
Very good
1 review","English, Russian",1 review,"Chalong, Phuket, Thailand",,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,10.0,6.0,6.0,6.0,10.0
Orchid Garden Hotel Patong,110,3 star,"8.4
Excellent
149 reviews","English, French, Thai",149 reviews,"241/15 Soi Patong Wisky, Raj-U-Thid Rd., Kathu, Patong, Phuket, Thailand, 83000",,,,False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False,0,8.5,7.7,8.0,8.2,8.3
Kanya Cozy Bungalows Kata,63,3 star,"8.2
Excellent
108 reviews","English, Italian, Thai",108 reviews,"47/12-15 Soi Khoktanod Rd. Karon, Muang, Phuket Karon Beach, Kata, Phuket, Thailand, 83100",,,,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0,8.4,7.8,8.1,8.3,8.4
9 Hornbills Tented Camp,"1,133",4 star,"8.6
Excellent
52 reviews","English, Dutch, French, German, Italian, Thai",52 reviews,"Koh Yao Noi, Phuket, Thailand",,,,False,False,False,True,True,True,False,True,False,True,True,True,False,False,False,False,0,8.7,7.6,8.8,8.5,8.1
Me Room Hotel,82,3 star,"8.4
Excellent
286 reviews","English, Thai",286 reviews,"77 Dirok-U-tid 1 Rd. Tambol Taladyai, Phuket Town, Phuket, Thailand, 83000",,,,False,False,False,True,True,True,True,True,False,False,False,True,False,False,False,False,0,8.5,7.7,8.4,9.2,9.0
Phu Kamala Suite,88,2 star,"8.6
Excellent
160 reviews","English, Thai",160 reviews,"60/2 Moo 4, Kamala, Phuket, Thailand, 83150",,,,True,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False,0,9.2,7.9,7.6,8.9,9.1
One Bedroom Onyx Villa Nai Harn,404,4.5 star,"9.1
Exceptional
38 reviews","English, Thai",38 reviews,"Rawai, Phuket, Thailand",,,,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,0,9.1,9.2,8.4,9.5,9.3
Two Bedroom Onyx Villa Nai Harn,511,4.5 star,"9.1
Exceptional
24 reviews","English, Thai",24 reviews,"Rawai, Phuket, Thailand",,,,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,0,9.2,9.1,8.0,9.5,9.9
Baan Norkna Bangtao,84,4.5 star,"8.4
Excellent
56 reviews","English, Thai",56 reviews,"Bang Thao, Phuket, Thailand",,,,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0,8.7,8.6,7.9,9.0,8.9
G-HAN Residence,50,4.5 star,"8.0
Excellent
35 reviews","English, Thai",35 reviews,"Phuket Airport, Phuket, Thailand",,,,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,0,8.6,8.2,7.3,8.4,8.4
Sure Residence @kamala phuket,52,2 star,,Dishes and dining utensils,Clear all,"Kamala, Phuket, Thailand",,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False
OK CHIC PHUKET HOSTEL,55,0 star,"8.7
Excellent
141 reviews",English,141 reviews,"163 Phangnga Road, Phuket Town, Phuket, Thailand, 83000",,,,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0,8.4,8.3,9.2,8.7,9.1
Cool Residence (SHA Plus+),66,3 star,"8.3
Excellent
479 reviews","English, Thai",479 reviews,"24/268 Soi Susanti Maeluan Rd.,Muang, Phuket Town, Phuket, Thailand, 83000",,,,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,0,8.7,8.1,7.6,8.8,8.9
Patong Leelavadee Phuket,157,3 star,"8.1
Excellent
167 reviews","English, Thai",167 reviews,"3 Thanon Prachanukhro, Patong, Phuket, Thailand, 83150",1,2,2,False,False,False,True,True,True,False,True,True,True,True,True,False,False,False,False,0,8.8,7.6,8.8,8.4,8.4
Marin' s Home,JMI,0 star,"9.8
Exceptional
5 reviews","English, Thai",5 reviews,"13/71 M.4 T.Cherngthalay Pasak 3, A.Thalang, Bang Thao, Phuket, Thailand, 83110",,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,9.5,9.4,8.9,9.4,9.8
